Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04014:Ras signaling pathway	6	5.88235294117647	0.016377856450430304	RAP1B, CALM1, RASGRP2, RHOA	45	203	5935	3.898193760262726	0.9213755252746746	0.16814599289108448	0.15504370773074022
GOTERM_BP_DIRECT	GO:0001975~response to amphetamine	3	2.941176470588235	0.017958630465345807	CALM1	93	29	12926	14.378197997775304	0.999997640635443	0.4579450768663181	0.4483243819741686
GOTERM_MF_DIRECT	GO:0097718~disordered domain specific binding	3	2.941176470588235	0.018719549128633113	CALM1	94	30	13228	14.072340425531914	0.9810956892836628	0.2807932369294967	0.2700963517131349
KEGG_PATHWAY	hsa05152:Tuberculosis	5	4.901960784313726	0.018952889912539607	IFNA5, CALM1, RHOA	45	139	5935	4.7442046362909664	0.9474903806473433	0.1824215654081937	0.16820689797378902
REACTOME_PATHWAY	R-HSA-6802957~Oncogenic MAPK signaling	4	3.9215686274509802	0.01909518968502353	RAP1B, CALM1	62	77	8251	6.913280268118977	0.9999409028588994	0.14722554928139622	0.13122277218559228
REACTOME_PATHWAY	R-HSA-442742~CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling	3	2.941176470588235	0.019203332514964724	CALM1	62	29	8251	13.766963292547274	0.9999441033627795	0.14722554928139622	0.13122277218559228
GOTERM_BP_DIRECT	GO:0050804~modulation of synaptic transmission	4	3.9215686274509802	0.01932962722784844	NLGN3, GRIA2, PSMC5, GRIK3	93	80	12926	6.9494623655913985	0.9999991310710177	0.4759087531270271	0.46591067007813997
GOTERM_CC_DIRECT	GO:0030425~dendrite	8	7.8431372549019605	0.019338484537439887	EFNB2, GRIA2, RCVRN, DTNB, TRAPPC4, CTNND2, CCNG1, GRIK3	100	373	13558	2.907882037533512	0.9802600696090105	0.4318928213361575	0.4275953803278375
GOTERM_BP_DIRECT	GO:0043388~positive regulation of DNA binding	3	2.941176470588235	0.02038063998027307	CALM1	93	31	12926	13.450572320499479	0.9999995963434729	0.48505923153049907	0.47486891154036254
REACTOME_PATHWAY	R-HSA-983695~Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	3	2.941176470588235	0.02047826624348337	CALM1	62	30	8251	13.308064516129031	0.9999710193118686	0.15465675700302367	0.1378462399374776
GOTERM_MF_DIRECT	GO:0070061~fructose binding	2	1.9607843137254901	0.0209452581298589	ALDOA, PFKM	94	3	13228	93.81560283687944	0.9882654946277658	0.2932336138180246	0.28206280948209983
GOTERM_BP_DIRECT	GO:0015760~glucose-6-phosphate transport	2	1.9607843137254901	0.021202328629798952	G6PC3, SLC37A4	93	3	12926	92.6594982078853	0.9999997784645988	0.4883375045702081	0.4780783132977247
REACTOME_PATHWAY	R-HSA-2187338~Visual phototransduction	4	3.9215686274509802	0.021815630455730477	RCVRN, CALM1	62	81	8251	6.571883711668658	0.9999854633926892	0.16233395603822973	0.14468896081668303
REACTOME_PATHWAY	R-HSA-5576892~Phase 0 - rapid depolarisation	3	2.941176470588235	0.023131065232208727	CALM1	62	32	8251	12.476310483870968	0.9999926323167618	0.169627811702864	0.15119000608298747
GOTERM_BP_DIRECT	GO:0006357~regulation of transcription from RNA polymerase II promoter	17	16.666666666666664	0.023236408401344128	MED1, ENY2, TSHZ3, ZBTB46, CTBP1, FOXJ3, EN2, NR3C1, SOX10, RHOA, PSMC5, MNT, CAMTA1, SUPT20H, ZNF521, E2F6, NFE2L2	93	1320	12926	1.7900130335614206	0.9999999499428489	0.5184623624549909	0.5075702960168608
REACTOME_PATHWAY	R-HSA-442755~Activation of NMDA receptors and postsynaptic events	4	3.9215686274509802	0.023988309361081483	GRIA2, CALM1	62	84	8251	6.337173579109063	0.9999952708299511	0.17146994631144183	0.15283190866889382
REACTOME_PATHWAY	R-HSA-9022692~Regulation of MECP2 expression and activity	3	2.941176470588235	0.024507812653564765	CALM1	62	33	8251	12.09824046920821	0.9999963857621342	0.17146994631144183	0.15283190866889382
REACTOME_PATHWAY	R-HSA-2871809~FCERI mediated Ca+2 mobilization	3	2.941176470588235	0.024507812653564765	CALM1	62	33	8251	12.09824046920821	0.9999963857621342	0.17146994631144183	0.15283190866889382
REACTOME_PATHWAY	R-HSA-5607764~CLEC7A (Dectin-1) signaling	4	3.9215686274509802	0.02473775905283647	PSMC5, CALM1	62	85	8251	6.262618595825427	0.9999967914259247	0.17146994631144183	0.15283190866889382
KEGG_PATHWAY	hsa04625:C-type lectin receptor signaling pathway	4	3.9215686274509802	0.02694486113077206	CALM1, RHOA	45	88	5935	5.994949494949496	0.9851006477271554	0.24408874200817043	0.2250688400335078
REACTOME_PATHWAY	R-HSA-9664323~FCGR3A-mediated IL10 synthesis	3	2.941176470588235	0.02735925478868874	CALM1	62	35	8251	11.406912442396314	0.9999991758776607	0.17978938861138313	0.16024706376231976
REACTOME_PATHWAY	R-HSA-5673000~RAF activation	3	2.941176470588235	0.02735925478868874	CALM1	62	35	8251	11.406912442396314	0.9999991758776607	0.17978938861138313	0.16024706376231976
REACTOME_PATHWAY	R-HSA-111933~Calmodulin induced events	3	2.941176470588235	0.02735925478868874	CALM1	62	35	8251	11.406912442396314	0.9999991758776607	0.17978938861138313	0.16024706376231976
REACTOME_PATHWAY	R-HSA-111997~CaM pathway	3	2.941176470588235	0.02735925478868874	CALM1	62	35	8251	11.406912442396314	0.9999991758776607	0.17978938861138313	0.16024706376231976
GOTERM_MF_DIRECT	GO:0019901~protein kinase binding	8	7.8431372549019605	0.027726988015280653	STX1B, MTCP1, CALM1, NR3C1, RHOA, MAP3K12	94	418	13228	2.6932708948386437	0.997273983412637	0.36391671770055856	0.35005322369291825
GOTERM_BP_DIRECT	GO:0032465~regulation of cytokinesis	3	2.941176470588235	0.028400020203120106	CALM1	93	37	12926	11.269398430688753	0.9999999988687452	0.6144731643947805	0.6015640643024532
GOTERM_BP_DIRECT	GO:0035249~synaptic transmission, glutamatergic	3	2.941176470588235	0.029841241228195692	GRIA2, GRIK3, NR3C1	93	38	12926	10.97283531409168	0.9999999996086112	0.6266660657921096	0.613500812309082
REACTOME_PATHWAY	R-HSA-425393~Transport of inorganic cations/anions and amino acids/oligopeptides	4	3.9215686274509802	0.030336461956140218	SLC24A2, CALM1	62	92	8251	5.786115007012623	0.9999998247580953	0.1918859467902473	0.1710287786608726
REACTOME_PATHWAY	R-HSA-445355~Smooth Muscle Contraction	3	2.941176470588235	0.0303376990972723	CALM1	62	37	8251	10.790322580645162	0.9999998248709677	0.1918859467902473	0.1710287786608726
REACTOME_PATHWAY	R-HSA-111996~Ca-dependent events	3	2.941176470588235	0.0303376990972723	CALM1	62	37	8251	10.790322580645162	0.9999998248709677	0.1918859467902473	0.1710287786608726
GOTERM_CC_DIRECT	GO:0005876~spindle microtubule	3	2.941176470588235	0.03129108424399783	CALM1	100	38	13558	10.703684210526315	0.9983217653808004	0.6289507933043564	0.6226925764555569
GOTERM_BP_DIRECT	GO:0030388~fructose 1,6-bisphosphate metabolic process	2	1.9607843137254901	0.03508955457814884	ALDOA, PFKM	93	5	12926	55.59569892473119	0.9999999999919051	0.6771335667242777	0.6629080716250281
GOTERM_BP_DIRECT	GO:0098901~regulation of cardiac muscle cell action potential	2	1.9607843137254901	0.03508955457814884	CALM1	93	5	12926	55.59569892473119	0.9999999999919051	0.6771335667242777	0.6629080716250281
GOTERM_BP_DIRECT	GO:1901842~negative regulation of high voltage-gated calcium channel activity	2	1.9607843137254901	0.03508955457814884	CALM1	93	5	12926	55.59569892473119	0.9999999999919051	0.6771335667242777	0.6629080716250281
REACTOME_PATHWAY	R-HSA-983705~Signaling by the B Cell Receptor (BCR)	4	3.9215686274509802	0.03654854563347692	PSMC5, CALM1	62	99	8251	5.376995764092538	0.9999999931755523	0.22348598515238355	0.19919403024451576
REACTOME_PATHWAY	R-HSA-8939211~ESR-mediated signaling	5	4.901960784313726	0.03660247287649672	MED1, MYB, CALM1	62	170	8251	3.9141366223908918	0.999999993365759	0.22348598515238355	0.19919403024451576
REACTOME_PATHWAY	R-HSA-1489509~DAG and IP3 signaling	3	2.941176470588235	0.03665876831550955	CALM1	62	41	8251	9.737608182533439	0.9999999935586761	0.22348598515238355	0.19919403024451576
REACTOME_PATHWAY	R-HSA-112314~Neurotransmitter receptors and postsynaptic signal transmission	5	4.901960784313726	0.040761342233289345	GRIA2, GRIK3, CALM1	62	176	8251	3.7807001466275656	0.9999999992536033	0.2455385615481477	0.2188495874668273
KEGG_PATHWAY	hsa04270:Vascular smooth muscle contraction	4	3.9215686274509802	0.04222084276764068	CALM1, RHOA	45	105	5935	5.0243386243386245	0.9986972268170787	0.3524552497672071	0.32499120433080136
GOTERM_BP_DIRECT	GO:0000086~G2/M transition of mitotic cell cycle	3	2.941176470588235	0.042362263839918764	CALM1	93	46	12926	9.064516129032258	0.9999999999999638	0.7959646416237368	0.7792426953711373
KEGG_PATHWAY	hsa00010:Glycolysis / Gluconeogenesis	3	2.941176470588235	0.04348473860764244	G6PC3, ALDOA, PFKM	45	45	5935	8.792592592592593	0.9989369512875976	0.3524552497672071	0.32499120433080136
GOTERM_BP_DIRECT	GO:0071805~potassium ion transmembrane transport	4	3.9215686274509802	0.043660226048315404	SLC24A2, KCNE2, KCNH5, CALM1	93	110	12926	5.054154447702835	0.9999999999999862	0.7993179845768512	0.7825255899428838
REACTOME_PATHWAY	R-HSA-8878166~Transcriptional regulation by RUNX2	4	3.9215686274509802	0.04646933646026253	RBM14, PSMC5, NR3C1, ZNF521	62	109	8251	4.883693400414323	0.9999999999633558	0.2766292264575628	0.24656083227739295
REACTOME_PATHWAY	R-HSA-114608~Platelet degranulation 	4	3.9215686274509802	0.04859844984426983	CALM1, ALDOA	62	111	8251	4.795698924731182	0.9999999999881493	0.2806283088911446	0.2501252318377593
REACTOME_PATHWAY	R-HSA-1483249~Inositol phosphate metabolism	3	2.941176470588235	0.04880492328541645	CALM1	62	48	8251	8.317540322580644	0.9999999999893795	0.2806283088911446	0.2501252318377593
REACTOME_PATHWAY	R-HSA-112043~PLC beta mediated events	3	2.941176470588235	0.04880492328541645	CALM1	62	48	8251	8.317540322580644	0.9999999999893795	0.2806283088911446	0.2501252318377593
GOTERM_BP_DIRECT	GO:0051592~response to calcium ion	3	2.941176470588235	0.04923686896854399	CALM1	93	50	12926	8.339354838709676	0.9999999999999998	0.8788781110885103	0.8604142852253063
REACTOME_PATHWAY	R-HSA-195721~Signaling by WNT	6	5.88235294117647	0.04994102690463348	PSMC5, CTBP1, CALM1, RHOA	62	272	8251	2.9356024667931684	0.9999999999941919	0.28162124807545996	0.2510102428498665
REACTOME_PATHWAY	R-HSA-112316~Neuronal System	7	6.862745098039216	0.05009073582369841	NLGN3, GRIA2, KCNH5, GRIK3, CALM1	62	362	8251	2.5733826412404204	0.9999999999946362	0.28162124807545996	0.2510102428498665
GOTERM_BP_DIRECT	GO:2000300~regulation of synaptic vesicle exocytosis	3	2.941176470588235	0.05101480402567219	CALM1	93	51	12926	8.17583807716635	1.0	0.8884041481543888	0.8697401954620697
KEGG_PATHWAY	hsa04728:Dopaminergic synapse	4	3.9215686274509802	0.05286498783080844	GRIA2, CALM1	45	115	5935	4.587439613526571	0.9997669595842062	0.3709977180598575	0.3420888049642842
REACTOME_PATHWAY	R-HSA-5576891~Cardiac conduction	4	3.9215686274509802	0.05299877766996159	KCNE2, CALM1	62	115	8251	4.628892005610099	0.9999999999988597	0.2897469016476872	0.2582526732077212
REACTOME_PATHWAY	R-HSA-5621481~C-type lectin receptors (CLRs)	4	3.9215686274509802	0.054128172374381445	PSMC5, CALM1	62	116	8251	4.588987764182425	0.9999999999993758	0.2897469016476872	0.2582526732077212
REACTOME_PATHWAY	R-HSA-76005~Response to elevated platelet cytosolic Ca2+	4	3.9215686274509802	0.054128172374381445	CALM1, ALDOA	62	116	8251	4.588987764182425	0.9999999999993758	0.2897469016476872	0.2582526732077212
KEGG_PATHWAY	hsa05163:Human cytomegalovirus infection	5	4.901960784313726	0.05438811246860239	IFNA5, CALM1, RHOA	45	194	5935	3.3991981672394043	0.9998181178108599	0.3709977180598575	0.3420888049642842
REACTOME_PATHWAY	R-HSA-936837~Ion transport by P-type ATPases	3	2.941176470588235	0.054399121850850364	CALM1	62	51	8251	7.8282732447817835	0.9999999999994599	0.2897469016476872	0.2582526732077212
REACTOME_PATHWAY	R-HSA-5578775~Ion homeostasis	3	2.941176470588235	0.054399121850850364	CALM1	62	51	8251	7.8282732447817835	0.9999999999994599	0.2897469016476872	0.2582526732077212
KEGG_PATHWAY	hsa04910:Insulin signaling pathway	4	3.9215686274509802	0.056289999105363024	G6PC3, CALM1	45	118	5935	4.470809792843691	0.9998666055222031	0.3709977180598575	0.3420888049642842
REACTOME_PATHWAY	R-HSA-112040~G-protein mediated events	3	2.941176470588235	0.05631229444587959	CALM1	62	52	8251	7.677729528535981	0.9999999999998058	0.29473843325463817	0.26270164703130794
GOTERM_BP_DIRECT	GO:0071466~cellular response to xenobiotic stimulus	3	2.941176470588235	0.05648427373285526	KCNE2, SOX10, NFE2L2	93	54	12926	7.721624850657108	1.0	0.9602326534585394	0.9400596985539482
REACTOME_PATHWAY	R-HSA-425407~SLC-mediated transmembrane transport	5	4.901960784313726	0.056501241157509687	SLC44A5, SLC24A2, CALM1	62	196	8251	3.394914417379855	0.9999999999998245	0.29473843325463817	0.26270164703130794
KEGG_PATHWAY	hsa04915:Estrogen signaling pathway	4	3.9215686274509802	0.057454973147079536	HSPA1L, CALM1	45	119	5935	4.433239962651728	0.9998897129880397	0.3709977180598575	0.3420888049642842
KEGG_PATHWAY	hsa05012:Parkinson disease	5	4.901960784313726	0.05781782619114662	PSMC5, CALM1, NFE2L2	45	198	5935	3.330527497194164	0.9998960625651466	0.3709977180598575	0.3420888049642842
GOTERM_MF_DIRECT	GO:0030374~ligand-dependent nuclear receptor transcription coactivator activity	3	2.941176470588235	0.06082898194402429	MED1, RBM14, ENY2	94	57	13228	7.406494960806271	0.999998110341788	0.7317450396606742	0.7038690381497913
GOTERM_BP_DIRECT	GO:0030518~intracellular steroid hormone receptor signaling pathway	2	1.9607843137254901	0.062281949670380345	MED1, NR3C1	93	9	12926	30.886499402628434	1.0	1.0	0.9803646563814866
GOTERM_MF_DIRECT	GO:1990841~promoter-specific chromatin binding	3	2.941176470588235	0.06272100339948636	MED1, ZC3H4, SOX10	94	58	13228	7.278796771826852	0.999998762726063	0.7317450396606742	0.7038690381497913
GOTERM_BP_DIRECT	GO:0048812~neuron projection morphogenesis	3	2.941176470588235	0.06407852070821698	NCKAP1, GPM6A, RHOA	93	58	12926	7.189098998887652	1.0	1.0	0.9803646563814866
REACTOME_PATHWAY	R-HSA-4086398~Ca2+ pathway	3	2.941176470588235	0.06419538369506109	CALM1	62	56	8251	7.129320276497695	0.9999999999999972	0.3314577974459277	0.2954297759844138
GOTERM_BP_DIRECT	GO:0010977~negative regulation of neuron projection development	3	2.941176470588235	0.06602834370427857	EFNB2, STX1B, RHOA	93	59	12926	7.067249863313286	1.0	1.0	0.9803646563814866
GOTERM_MF_DIRECT	GO:0019855~calcium channel inhibitor activity	2	1.9607843137254901	0.06814477818286901	CALM1	94	10	13228	28.14468085106383	0.9999996342594848	0.7531791272843418	0.7244865891020811
GOTERM_BP_DIRECT	GO:2000672~negative regulation of motor neuron apoptotic process	2	1.9607843137254901	0.06896074974854151	RHOA, MAP3K12	93	10	12926	27.797849462365594	1.0	1.0	0.9803646563814866
KEGG_PATHWAY	hsa04921:Oxytocin signaling pathway	4	3.9215686274509802	0.07231973346977566	CALM1, RHOA	45	131	5935	4.027141645462256	0.9999904645533313	0.4454895581738181	0.4107760861083257
GOTERM_CC_DIRECT	GO:0005652~nuclear lamina	2	1.9607843137254901	0.07747990873734999	STX1B, LMNB2	100	11	13558	24.650909090909092	0.9999999087689881	1.0	0.995
REACTOME_PATHWAY	R-HSA-3229121~Glycogen storage diseases	2	1.9607843137254901	0.07842882824436119	G6PC3, SLC37A4	62	11	8251	24.19648093841642	1.0	0.4008584554711794	0.3572868842243121
REACTOME_PATHWAY	R-HSA-1643685~Disease	16	15.686274509803921	0.0800682720218929	SBSPON, IFNA5, NCKAP1, CTBP1, UNC93B1, NR3C1, RAP1B, STX1B, PSMC5, G6PC3, CALM1, SLC37A4, ST6GALNAC4, NFE2L2	62	1395	8251	1.5263729910972366	1.0	0.40514545643077804	0.36110790681873695
REACTOME_PATHWAY	R-HSA-1445148~Translocation of SLC2A4 (GLUT4) to the plasma membrane	3	2.941176470588235	0.08097956117310601	CALM1	62	64	8251	6.238155241935484	1.0	0.4056995836989271	0.36160180286208726
GOTERM_BP_DIRECT	GO:0002087~regulation of respiratory gaseous exchange by neurological system process	2	1.9607843137254901	0.0821775108638637	NLGN3, TSHZ3	93	12	12926	23.164874551971327	1.0	1.0	0.9803646563814866
GOTERM_BP_DIRECT	GO:1904753~negative regulation of vascular associated smooth muscle cell migration	2	1.9607843137254901	0.0821775108638637	RHOA, NFE2L2	93	12	12926	23.164874551971327	1.0	1.0	0.9803646563814866
GOTERM_MF_DIRECT	GO:0048306~calcium-dependent protein binding	3	2.941176470588235	0.0826761094937115	CALM1	94	68	13228	6.208385481852314	0.9999999865175785	0.8680991496839707	0.8350287058864861
GOTERM_CC_DIRECT	GO:0043204~perikaryon	4	3.9215686274509802	0.08417751478030051	ADCYAP1, RCVRN, CTNND2, GRIK3	100	141	13558	3.8462411347517733	0.999999978910236	1.0	0.995
REACTOME_PATHWAY	R-HSA-9664433~Leishmania parasite growth and survival	3	2.941176470588235	0.08759027097935757	CALM1	62	67	8251	5.958834857968223	1.0	0.43029783607334876	0.38352633215233267
REACTOME_PATHWAY	R-HSA-9662851~Anti-inflammatory response favouring Leishmania parasite infection	3	2.941176470588235	0.08759027097935757	CALM1	62	67	8251	5.958834857968223	1.0	0.43029783607334876	0.38352633215233267
GOTERM_BP_DIRECT	GO:0071383~cellular response to steroid hormone stimulus	2	1.9607843137254901	0.08871612546924479	MED1, NR3C1	93	13	12926	21.38296112489661	1.0	1.0	0.9803646563814866
REACTOME_PATHWAY	R-HSA-9006931~Signaling by Nuclear Receptors	5	4.901960784313726	0.08974792920740603	MED1, MYB, CALM1	62	230	8251	2.8930575035063115	1.0	0.43491073833489446	0.38763783199414503
KEGG_PATHWAY	hsa04022:cGMP-PKG signaling pathway	4	3.9215686274509802	0.09017753942975318	CALM1, RHOA	45	144	5935	3.6635802469135803	0.9999995221135591	0.5341285027762304	0.4925080999624981
REACTOME_PATHWAY	R-HSA-9658195~Leishmania infection	4	3.9215686274509802	0.09024827574143067	NCKAP1, CALM1	62	144	8251	3.6966845878136203	1.0	0.43491073833489446	0.38763783199414503
REACTOME_PATHWAY	R-HSA-9009391~Extra-nuclear estrogen signaling	3	2.941176470588235	0.09208504429741536	CALM1	62	69	8251	5.786115007012622	1.0	0.4395757774952092	0.39179580168051253
GOTERM_BP_DIRECT	GO:0019722~calcium-mediated signaling	3	2.941176470588235	0.09304123101552422	CALM1	93	72	12926	5.791218637992831	1.0	1.0	0.9803646563814866
GOTERM_MF_DIRECT	GO:0004364~glutathione transferase activity	2	1.9607843137254901	0.09409782103517729	GSTT2, GSTT2B	94	14	13228	20.103343465045594	0.9999999990293249	0.8982064735176014	0.8639890840502642
GOTERM_MF_DIRECT	GO:0004970~ionotropic glutamate receptor activity	2	1.9607843137254901	0.09409782103517729	GRIA2, GRIK3	94	14	13228	20.103343465045594	0.9999999990293249	0.8982064735176014	0.8639890840502642
REACTOME_PATHWAY	R-HSA-112315~Transmission across Chemical Synapses	5	4.901960784313726	0.09417369570295103	GRIA2, GRIK3, CALM1	62	234	8251	2.8436035290874	1.0	0.44534476659526373	0.3969377267479525
KEGG_PATHWAY	hsa05214:Glioma	3	2.941176470588235	0.09454680598579852	CALM1	45	70	5935	5.652380952380952	0.9999997722990834	0.5392669674745545	0.49724616481419964
GOTERM_BP_DIRECT	GO:0022010~central nervous system myelination	2	1.9607843137254901	0.09520866139632624	SOX10, ASPA	93	14	12926	19.855606758832568	1.0	1.0	0.9803646563814866
REACTOME_PATHWAY	R-HSA-196854~Metabolism of vitamins and cofactors	4	3.9215686274509802	0.09754958587180201	SLC52A2, CALM1	62	149	8251	3.5726347694306124	1.0	0.4528974133477427	0.4036694336360315
REACTOME_PATHWAY	R-HSA-1852241~Organelle biogenesis and maintenance	5	4.901960784313726	0.09756090524684576	MED1, SAMM50, CALM1	62	237	8251	2.807608547706547	1.0	0.4528974133477427	0.4036694336360315
REACTOME_PATHWAY	R-HSA-392517~Rap1 signalling	2	1.9607843137254901	0.09874706749771697	RAP1B, RASGRP2	62	14	8251	19.01152073732719	1.0	0.45423651048949804	0.40486297674063954
REACTOME_PATHWAY	R-HSA-5663205~Infectious disease	10	9.803921568627452	0.09970579549588948	IFNA5, STX1B, NCKAP1, PSMC5, CALM1, NR3C1, ST6GALNAC4, NFE2L2	62	752	8251	1.7696894303363075	1.0	0.45451470739567634	0.4051109348526681
