Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-2514856~The phototransduction cascade	4	1.8604651162790697	0.009777891811696979	RCVRN, CALM1	129	38	10946	8.93186454508364	0.9996256373121749	0.2710836212622197	0.2690606091632479
GOTERM_MF_DIRECT	GO:0001227~transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding	10	4.651162790697675	0.010020838523666286	SKI, ZNF440, MNT, ZBTB46, GLIS3, CREM, ZNF77, NR3C1, E2F6, BACH2	202	336	18913	2.786568835454974	0.9730999530465201	0.15341612430033374	0.1452966079724609
GOTERM_MF_DIRECT	GO:0000978~RNA polymerase II core promoter proximal region sequence-specific DNA binding	23	10.69767441860465	0.010256231150997242	PRDM4, ONECUT2, FOXJ3, GLIS3, EN2, CREM, ESRRG, NR3C1, SOX10, BACH2, CCAR1, SKI, ELK4, MNT, NFIB, IRF2, MYB, PGR, ZNF501, TOP1, ZNF521, E2F6, NFE2L2	202	1216	18913	1.770937825690464	0.975301153636856	0.15341612430033374	0.1452966079724609
GOTERM_MF_DIRECT	GO:0050998~nitric-oxide synthase binding	3	1.3953488372093024	0.010773919330528415	CALM1	202	15	18913	18.725742574257424	0.9795305919501678	0.15471348158638804	0.14652530289518645
GOTERM_CC_DIRECT	GO:0030017~sarcomere	4	1.8604651162790697	0.010928011654903863	LRRC27, CALM1	207	46	20587	8.648183154799412	0.9664709061550659	0.48239365733789913	0.4792713682936408
GOTERM_BP_DIRECT	GO:0050848~regulation of calcium-mediated signaling	3	1.3953488372093024	0.010933359197654473	CALM1	195	16	19357	18.6125	0.9999993719489255	0.5913125099398128	0.5890347267736348
GOTERM_BP_DIRECT	GO:0032516~positive regulation of phosphoprotein phosphatase activity	3	1.3953488372093024	0.010933359197654473	CALM1	195	16	19357	18.6125	0.9999993719489255	0.5913125099398128	0.5890347267736348
REACTOME_PATHWAY	R-HSA-442720~CREB1 phosphorylation through the activation of Adenylate Cyclase	3	1.3953488372093024	0.011262357148947875	CALM1	129	14	10946	18.182724252491692	0.9998877727758443	0.29209468218561585	0.2899148711245292
REACTOME_PATHWAY	R-HSA-418359~Reduction of cytosolic Ca++ levels	3	1.3953488372093024	0.011262357148947875	CALM1	129	14	10946	18.182724252491692	0.9998877727758443	0.29209468218561585	0.2899148711245292
KEGG_PATHWAY	hsa05152:Tuberculosis	7	3.255813953488372	0.01132408442451853	IFNA5, MAPK8, CALM1, ATP6V0C, RHOA	87	180	8205	3.667624521072797	0.9211081920228723	0.1803764876191166	0.17228785588731763
GOTERM_BP_DIRECT	GO:0051412~response to corticosterone	3	1.3953488372093024	0.012310113998607241	CALM1	195	17	19357	17.51764705882353	0.999999897158604	0.6148591586925661	0.6124906719487582
GOTERM_BP_DIRECT	GO:0021762~substantia nigra development	4	1.8604651162790697	0.012316131067801788	CALM1, RHOA	195	48	19357	8.272222222222222	0.9999998979692394	0.6148591586925661	0.6124906719487582
REACTOME_PATHWAY	R-HSA-109582~Hemostasis	15	6.976744186046512	0.013627706196024079	DOCK6, IFNA5, RASGRP2, RHOA, FCAMR, RAP1B, CAPZA1, KCNMB2, KCNMA1, IRF2, MYB, CALM1, ALDOA	129	621	10946	2.049582443920159	0.9999836011086288	0.33410533271062326	0.3316120093321858
GOTERM_CC_DIRECT	GO:0097225~sperm midpiece	4	1.8604651162790697	0.013705785426060638	CALM1, TCP11	207	50	20587	7.956328502415459	0.9859393932538041	0.5000650347510281	0.4968283678594358
REACTOME_PATHWAY	R-HSA-9656223~Signaling by RAF1 mutants	4	1.8604651162790697	0.013713278581406179	RAP1B, CALM1	129	43	10946	7.893275644492519	0.9999847046826589	0.33410533271062326	0.3316120093321858
GOTERM_CC_DIRECT	GO:0045211~postsynaptic membrane	7	3.255813953488372	0.014565001012165868	NLGN3, GRIA2, TRAPPC4, FMR1, KCNMA1, GRIK3, ANK3	207	197	20587	3.533902253610927	0.9892589517832678	0.5000650347510281	0.4968283678594358
REACTOME_PATHWAY	R-HSA-70221~Glycogen breakdown (glycogenolysis)	3	1.3953488372093024	0.014626922128012676	CALM1	129	16	10946	15.909883720930232	0.999992732985849	0.341635772167079	0.339086251479265
GOTERM_MF_DIRECT	GO:0003729~mRNA binding	8	3.7209302325581395	0.015056806300260874	RBMY1A1, MECP2, RBM14, FMR1, MBD2, N4BP1	202	242	18913	3.0951640618607317	0.9956886344537493	0.20789974853052515	0.1968966977726422
GOTERM_BP_DIRECT	GO:0045892~negative regulation of transcription, DNA-templated	13	6.046511627906977	0.015151784822729086	TSHZ3, ZC3H4, CTBP1, MBD2, PTPRK, PPHLN1, NR3C1, SOX10, CCAR1, MECP2, PSMC5, ZNF827, MYB	195	585	19357	2.205925925925926	0.9999999975637406	0.6609693822237158	0.6584232752043642
GOTERM_BP_DIRECT	GO:1901800~positive regulation of proteasomal protein catabolic process	3	1.3953488372093024	0.015276642116110536	PSMC5, KCNE2, FMR1	195	19	19357	15.673684210526316	0.9999999979336816	0.6609693822237158	0.6584232752043642
GOTERM_BP_DIRECT	GO:0010801~negative regulation of peptidyl-threonine phosphorylation	3	1.3953488372093024	0.015276642116110536	CALM1	195	19	19357	15.673684210526316	0.9999999979336816	0.6609693822237158	0.6584232752043642
GOTERM_BP_DIRECT	GO:0060314~regulation of ryanodine-sensitive calcium-release channel activity	3	1.3953488372093024	0.015276642116110536	CALM1	195	19	19357	15.673684210526316	0.9999999979336816	0.6609693822237158	0.6584232752043642
REACTOME_PATHWAY	R-HSA-1168372~Downstream signaling events of B Cell Receptor (BCR)	5	2.3255813953488373	0.016118408331008735	PSMC5, CALM1, MAP3K7	129	83	10946	5.111609227608107	0.9999978467396891	0.341635772167079	0.339086251479265
KEGG_PATHWAY	hsa04912:GnRH signaling pathway	5	2.3255813953488373	0.016207523075697852	MAPK8, JMJD7-PLA2G4B, CALM1	87	93	8205	5.07044864664442	0.9738495075852244	0.24095184305870807	0.2301468276749095
REACTOME_PATHWAY	R-HSA-73857~RNA Polymerase II Transcription	26	12.093023255813954	0.016371531169095642	GRIA2, MED1, ZNF440, RBM14, BTG1, AUTS2, KMT2C, ESRRG, ZNF77, MLH1, NR3C1, HIPK1, SKI, MECP2, PSMC5, HAND2, CCNG1, MYB, PGR, CALM1, ZNF521, E2F6, NELFE, ZNF101	129	1380	10946	1.598674306257724	0.9999982486813165	0.341635772167079	0.339086251479265
REACTOME_PATHWAY	R-HSA-202131~Metabolism of nitric oxide: NOS3 activation and regulation	3	1.3953488372093024	0.016451562501283948	CALM1	129	17	10946	14.974008207934336	0.999998359449938	0.341635772167079	0.339086251479265
GOTERM_BP_DIRECT	GO:0051592~response to calcium ion	4	1.8604651162790697	0.016909565059796666	KCNMA1, CALM1	195	54	19357	7.353086419753086	0.9999999997607134	0.7080198531489055	0.7052925039457125
GOTERM_MF_DIRECT	GO:0043548~phosphatidylinositol 3-kinase binding	3	1.3953488372093024	0.017064851885880077	CALM1	202	19	18913	14.783480979676916	0.9979278245177421	0.22689932692707213	0.2148907274518232
REACTOME_PATHWAY	R-HSA-6802955~Paradoxical activation of RAF signaling by kinase inactive BRAF	4	1.8604651162790697	0.017421724700062487	RAP1B, CALM1	129	47	10946	7.221507504535709	0.9999992572756992	0.341635772167079	0.339086251479265
REACTOME_PATHWAY	R-HSA-9649948~Signaling downstream of RAS mutants	4	1.8604651162790697	0.017421724700062487	RAP1B, CALM1	129	47	10946	7.221507504535709	0.9999992572756992	0.341635772167079	0.339086251479265
REACTOME_PATHWAY	R-HSA-6802949~Signaling by RAS mutants	4	1.8604651162790697	0.017421724700062487	RAP1B, CALM1	129	47	10946	7.221507504535709	0.9999992572756992	0.341635772167079	0.339086251479265
REACTOME_PATHWAY	R-HSA-6802946~Signaling by moderate kinase activity BRAF mutants	4	1.8604651162790697	0.017421724700062487	RAP1B, CALM1	129	47	10946	7.221507504535709	0.9999992572756992	0.341635772167079	0.339086251479265
GOTERM_CC_DIRECT	GO:0032433~filopodium tip	3	1.3953488372093024	0.018466062737661593	FMR1	207	21	20587	14.207729468599032	0.996846854896399	0.5706013385937432	0.5669081260462109
GOTERM_BP_DIRECT	GO:0010880~regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	3	1.3953488372093024	0.018516935800138534	CALM1	195	21	19357	14.18095238095238	0.9999999999714392	0.7510932083931192	0.7481999371743476
KEGG_PATHWAY	hsa04713:Circadian entrainment	5	2.3255813953488373	0.018639990848016347	ADCYAP1, GRIA2, CALM1	87	97	8205	4.861357980803413	0.9849435197610095	0.2529297189196438	0.24158757905777634
KEGG_PATHWAY	hsa04750:Inflammatory mediator regulation of TRP channels	5	2.3255813953488373	0.019281637765174636	MAPK8, JMJD7-PLA2G4B, CALM1	87	98	8205	4.811752287121745	0.9869869106424516	0.2529297189196438	0.24158757905777634
REACTOME_PATHWAY	R-HSA-418346~Platelet homeostasis	5	2.3255813953488373	0.019568089078890998	KCNMB2, KCNMA1, CALM1	129	88	10946	4.821176885130373	0.9999998717070376	0.3745891337959134	0.37179369249892896
GOTERM_BP_DIRECT	GO:0055117~regulation of cardiac muscle contraction	3	1.3953488372093024	0.020235985389485865	CALM1	195	22	19357	13.536363636363639	0.9999999999970705	0.7959487586531108	0.7928827002607644
REACTOME_PATHWAY	R-HSA-8876725~Protein methylation	3	1.3953488372093024	0.02037355158790157	CALM1	129	19	10946	13.397796817625458	0.9999999336893901	0.3809380343412294	0.3780952131894292
GOTERM_CC_DIRECT	GO:0043197~dendritic spine	6	2.7906976744186047	0.020978207880802076	GPM6A, GRIA2, FMR1, RHOA	207	157	20587	3.8007938705806334	0.9985716359819106	0.5892969304698037	0.5854827108551125
REACTOME_PATHWAY	R-HSA-112316~Neuronal System	11	5.116279069767442	0.021866018212244237	NLGN3, GRIA2, KCNH5, KCNH7, KCNMB2, KCNMA1, GRIK3, CACNA2D3, CALM1	129	410	10946	2.276536207222537	0.9999999805072645	0.3813797482283416	0.3785336307042495
GOTERM_BP_DIRECT	GO:0010881~regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	3	1.3953488372093024	0.0220190111348538	CALM1	195	23	19357	12.947826086956523	0.9999999999997251	0.8406081309717716	0.8373700410989989
REACTOME_PATHWAY	R-HSA-71387~Metabolism of carbohydrates	9	4.186046511627907	0.022367218211114676	G6PC3, GPC5, CALM1, ALDOA, SLC37A4, PFKM, HS2ST1	129	295	10946	2.588726842727631	0.9999999870838844	0.3813797482283416	0.3785336307042495
REACTOME_PATHWAY	R-HSA-163615~PKA activation	3	1.3953488372093024	0.022466224526749925	CALM1	129	20	10946	12.727906976744185	0.9999999880927115	0.3813797482283416	0.3785336307042495
REACTOME_PATHWAY	R-HSA-8978934~Metabolism of cofactors	3	1.3953488372093024	0.022466224526749925	CALM1	129	20	10946	12.727906976744185	0.9999999880927115	0.3813797482283416	0.3785336307042495
KEGG_PATHWAY	hsa04921:Oxytocin signaling pathway	6	2.7906976744186047	0.02252238448802657	JMJD7-PLA2G4B, CACNA2D3, CALM1, RHOA	87	154	8205	3.6744290192566056	0.9937795611934954	0.26112051217651855	0.24941107216860292
KEGG_PATHWAY	hsa04015:Rap1 signaling pathway	7	3.255813953488372	0.022580888844497684	RAP1B, FGF16, CALM1, RASGRP2, RHOA	87	210	8205	3.14367816091954	0.9938620367251334	0.26112051217651855	0.24941107216860292
REACTOME_PATHWAY	R-HSA-383280~Nuclear Receptor transcription pathway	4	1.8604651162790697	0.02276894019273681	MED1, ESRRG, PGR, NR3C1	129	52	10946	6.5271317829457365	0.9999999907145851	0.3813797482283416	0.3785336307042495
KEGG_PATHWAY	hsa04625:C-type lectin receptor signaling pathway	5	2.3255813953488373	0.02341888001583126	MAPK8, CALM1, RHOA	87	104	8205	4.534151193633952	0.9949306038222955	0.26112051217651855	0.24941107216860292
GOTERM_BP_DIRECT	GO:0010839~negative regulation of keratinocyte proliferation	3	1.3953488372093024	0.02386457197610286	EFNB2, MED1, PTPRK	195	24	19357	12.408333333333335	0.9999999999999764	0.8850346978566147	0.8816254732886
GOTERM_MF_DIRECT	GO:0003707~steroid hormone receptor activity	3	1.3953488372093024	0.024557910793585148	ABHD2, ESRRG, PGR	202	23	18913	12.21244080929832	0.9998671580452401	0.31486749910346673	0.29820320249353394
REACTOME_PATHWAY	R-HSA-5218921~VEGFR2 mediated cell proliferation	3	1.3953488372093024	0.02464363502296237	CALM1	129	21	10946	12.121816168327795	0.9999999980132286	0.3958992717156637	0.3929447995386811
REACTOME_PATHWAY	R-HSA-442982~Ras activation upon Ca2+ influx through NMDA receptor	3	1.3953488372093024	0.02464363502296237	CALM1	129	21	10946	12.121816168327795	0.9999999980132286	0.3958992717156637	0.3929447995386811
REACTOME_PATHWAY	R-HSA-1592230~Mitochondrial biogenesis	5	2.3255813953488373	0.0251130135043518	MED1, SAMM50, CALM1	129	95	10946	4.46593227254182	0.999999998650163	0.3958992717156637	0.3929447995386811
GOTERM_BP_DIRECT	GO:0051000~positive regulation of nitric-oxide synthase activity	3	1.3953488372093024	0.02577124905141107	CALM1	195	25	19357	11.912	0.9999999999999981	0.9040832775332857	0.9006006763101219
GOTERM_BP_DIRECT	GO:0031954~positive regulation of protein autophosphorylation	3	1.3953488372093024	0.02577124905141107	CALM1	195	25	19357	11.912	0.9999999999999981	0.9040832775332857	0.9006006763101219
REACTOME_PATHWAY	R-HSA-3371497~HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand	4	1.8604651162790697	0.026358632784545	HSPA1L, CAPZA1, PGR, NR3C1	129	55	10946	6.1711064129668785	0.9999999995164838	0.4005639361773544	0.39757465307155326
REACTOME_PATHWAY	R-HSA-9617324~Negative regulation of NMDA receptor-mediated neuronal transmission	3	1.3953488372093024	0.02690354795221037	CALM1	129	22	10946	11.570824524312895	0.9999999996915542	0.4005639361773544	0.39757465307155326
REACTOME_PATHWAY	R-HSA-111931~PKA-mediated phosphorylation of CREB	3	1.3953488372093024	0.02690354795221037	CALM1	129	22	10946	11.570824524312895	0.9999999996915542	0.4005639361773544	0.39757465307155326
GOTERM_MF_DIRECT	GO:0047485~protein N-terminus binding	5	2.3255813953488373	0.02738358775548016	MECP2, EIF3E, CALM1	202	107	18913	4.375173498658277	0.9999531151916153	0.33898993117990955	0.32104895989183635
REACTOME_PATHWAY	R-HSA-2151201~Transcriptional activation of mitochondrial biogenesis	4	1.8604651162790697	0.027618689420361463	MED1, CALM1	129	56	10946	6.060908084163898	0.9999999998290803	0.4037350235267385	0.4007220755899718
GOTERM_CC_DIRECT	GO:0034704~calcium channel complex	3	1.3953488372093024	0.027662359059008452	CALM1	207	26	20587	11.475473801560758	0.9998280178375978	0.7123057457694676	0.7076953525929662
REACTOME_PATHWAY	R-HSA-3858494~Beta-catenin independent WNT signaling	6	2.7906976744186047	0.028247613453283343	PSMC5, CALM1, MAP3K7, RHOA	129	146	10946	3.4870978018477223	0.9999999998983378	0.40434466251537027	0.4013271650339123
REACTOME_PATHWAY	R-HSA-4420097~VEGFA-VEGFR2 Pathway	5	2.3255813953488373	0.02866622607385088	NCKAP1, CALM1, RHOA	129	99	10946	4.285490564560332	0.9999999999280721	0.40434466251537027	0.4013271650339123
REACTOME_PATHWAY	R-HSA-5607764~CLEC7A (Dectin-1) signaling	5	2.3255813953488373	0.030549432247419486	PSMC5, CALM1, MAP3K7	129	101	10946	4.200629365262107	0.9999999999848604	0.4234783366711253	0.42031805057656463
KEGG_PATHWAY	hsa04022:cGMP-PKG signaling pathway	6	2.7906976744186047	0.030579929155047994	KCNMB2, KCNMA1, CALM1, RHOA	87	167	8205	3.3883956225480074	0.9990178505374404	0.31932713743187974	0.3050075348564591
GOTERM_MF_DIRECT	GO:0005249~voltage-gated potassium channel activity	4	1.8604651162790697	0.030686511725937466	KCNE2, KCNH5, KCNH7, KCNMA1	202	64	18913	5.851794554455446	0.999986174910742	0.3672152569870517	0.3477804662272913
REACTOME_PATHWAY	R-HSA-5627123~RHO GTPases activate PAKs	3	1.3953488372093024	0.03166213983152272	CALM1	129	24	10946	10.60658914728682	0.9999999999939798	0.43146373600922483	0.4282438573822903
GOTERM_BP_DIRECT	GO:0010977~negative regulation of neuron projection development	4	1.8604651162790697	0.032051991102395046	EFNB2, STX1B, DKK1, RHOA	195	69	19357	5.754589371980676	1.0	1.0	0.9969159599074788
KEGG_PATHWAY	hsa04310:Wnt signaling pathway	6	2.7906976744186047	0.03266704489631321	MAPK8, CTBP1, CTNND2, MAP3K7, DKK1, RHOA	87	170	8205	3.3286004056795133	0.9993926425870632	0.31932713743187974	0.3050075348564591
KEGG_PATHWAY	hsa00010:Glycolysis / Gluconeogenesis	4	1.8604651162790697	0.032935085923467416	G6PC3, ALDOA, PFKM, LDHAL6B	87	67	8205	5.630468347915595	0.9994290411317271	0.31932713743187974	0.3050075348564591
GOTERM_BP_DIRECT	GO:0018107~peptidyl-threonine phosphorylation	4	1.8604651162790697	0.033247247017234374	DYRK4, MAPK8, HIPK1, MAP3K12	195	70	19357	5.672380952380952	1.0	1.0	0.9969159599074788
GOTERM_CC_DIRECT	GO:0031982~vesicle	6	2.7906976744186047	0.03359486170828488	MYO1A, CALM1, CLIC1, RHOA	207	178	20587	3.3523856049503338	0.9999740461261014	0.7236311826799978	0.7189474857047227
GOTERM_CC_DIRECT	GO:1902494~catalytic complex	3	1.3953488372093024	0.033889946278486495	CALM1	207	29	20587	10.288355822088956	0.9999763832634012	0.7236311826799978	0.7189474857047227
GOTERM_BP_DIRECT	GO:0010800~positive regulation of peptidyl-threonine phosphorylation	3	1.3953488372093024	0.03398150284572152	CALM1	195	29	19357	10.26896551724138	1.0	1.0	0.9969159599074788
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	11	5.116279069767442	0.03405709557999169	ADAM19, FGF16, MED1, DNMT1, MAPK8, HAND2, PGR, ANK3, SOX10, DKK1, NFE2L2	195	513	19357	2.1285250162443146	1.0	1.0	0.9969159599074788
GOTERM_CC_DIRECT	GO:0030425~dendrite	10	4.651162790697675	0.035127727314563	EFNB2, GRIA2, RCVRN, DTNB, TRAPPC4, FMR1, CTNND2, CCNG1, GRIK3, ANK3	207	443	20587	2.2450136857831433	0.9999841080809109	0.7236311826799978	0.7189474857047227
KEGG_PATHWAY	hsa05031:Amphetamine addiction	4	1.8604651162790697	0.03549228207808883	GRIA2, CALM1	87	69	8205	5.467266366816591	0.9996836464569595	0.3297824543089087	0.31499400344303835
REACTOME_PATHWAY	R-HSA-4086398~Ca2+ pathway	4	1.8604651162790697	0.03584138245516249	CALM1, MAP3K7	129	62	10946	5.4743685921480365	0.9999999999998133	0.4802745248991774	0.47669038665366115
REACTOME_PATHWAY	R-HSA-180024~DARPP-32 events	3	1.3953488372093024	0.03672490748599914	CALM1	129	26	10946	9.790697674418604	0.9999999999999105	0.4840463216187427	0.4804340356365133
GOTERM_BP_DIRECT	GO:0018105~peptidyl-serine phosphorylation	6	2.7906976744186047	0.03733952344413488	DYRK4, MAPK8, LATS2, TOP1, HIPK1, MAP3K12	195	183	19357	3.2546448087431696	1.0	1.0	0.9969159599074788
REACTOME_PATHWAY	R-HSA-194138~Signaling by VEGF	5	2.3255813953488373	0.03770619316368698	NCKAP1, CALM1, RHOA	129	108	10946	3.9283663508469706	0.9999999999999606	0.48896418231619887	0.4853151958810034
GOTERM_BP_DIRECT	GO:0051491~positive regulation of filopodium assembly	3	1.3953488372093024	0.03841801903005172	TENM1, GPM6A, FMR1	195	31	19357	9.606451612903227	1.0	1.0	0.9969159599074788
REACTOME_PATHWAY	R-HSA-9648002~RAS processing	3	1.3953488372093024	0.0393651831813971	CALM1	129	27	10946	9.42807924203273	0.9999999999999901	0.49452511371630103	0.49083462779304504
REACTOME_PATHWAY	R-HSA-8982491~Glycogen metabolism	3	1.3953488372093024	0.0393651831813971	CALM1	129	27	10946	9.42807924203273	0.9999999999999901	0.49452511371630103	0.49083462779304504
GOTERM_MF_DIRECT	GO:0005496~steroid binding	3	1.3953488372093024	0.04023472450486482	ESRRG, PGR, NR3C1	202	30	18913	9.362871287128712	0.9999996044085896	0.46594406765311197	0.4412840752146464
GOTERM_CC_DIRECT	GO:0043209~myelin sheath	3	1.3953488372093024	0.040605699365444246	CALM1	207	32	20587	9.323822463768117	0.9999972640102908	0.784197568995142	0.7791218565744614
KEGG_PATHWAY	hsa00052:Galactose metabolism	3	1.3953488372093024	0.04148954053889538	G6PC3, SI, PFKM	87	31	8205	9.126807563959956	0.9999212774839779	0.3700867016069468	0.3534908853913886
GOTERM_MF_DIRECT	GO:0003696~satellite DNA binding	2	0.9302325581395349	0.04184082010581104	MBD4, MBD2	202	4	18913	46.81435643564357	0.9999997831688502	0.4694017005620676	0.4445587136242423
REACTOME_PATHWAY	R-HSA-1855204~Synthesis of IP3 and IP4 in the cytosol	3	1.3953488372093024	0.04207536860546243	CALM1	129	28	10946	9.091362126245846	0.999999999999999	0.5079184590181511	0.5041280227568217
REACTOME_PATHWAY	R-HSA-983705~Signaling by the B Cell Receptor (BCR)	5	2.3255813953488373	0.04219316873480037	PSMC5, CALM1, MAP3K7	129	112	10946	3.788067552602436	0.9999999999999991	0.5079184590181511	0.5041280227568217
REACTOME_PATHWAY	R-HSA-9658195~Leishmania infection	6	2.7906976744186047	0.04323704320190952	NCKAP1, MAPK8, MBD2, CALM1	129	164	10946	3.10436755530346	0.9999999999999997	0.5079184590181511	0.5041280227568217
REACTOME_PATHWAY	R-HSA-6802952~Signaling by BRAF and RAF1 fusions	4	1.8604651162790697	0.04354934709957239	RAP1B, CALM1	129	67	10946	5.0658336225847505	0.9999999999999997	0.5079184590181511	0.5041280227568217
GOTERM_CC_DIRECT	GO:0005694~chromosome	7	3.255813953488372	0.04357663175281021	ZC3H4, FMR1, NOL7, TOP1, PPHLN1, MLH1, NELFE	207	255	20587	2.730112721417069	0.9999989506866239	0.7920693653893149	0.7869427028301608
REACTOME_PATHWAY	R-HSA-442742~CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling	3	1.3953488372093024	0.04485349575906559	CALM1	129	29	10946	8.777866880513232	0.9999999999999999	0.5079184590181511	0.5041280227568217
REACTOME_PATHWAY	R-HSA-9619483~Activation of AMPK downstream of NMDARs	3	1.3953488372093024	0.04485349575906559	CALM1	129	29	10946	8.777866880513232	0.9999999999999999	0.5079184590181511	0.5041280227568217
REACTOME_PATHWAY	R-HSA-5218920~VEGFR2 mediated vascular permeability	3	1.3953488372093024	0.04485349575906559	CALM1	129	29	10946	8.777866880513232	0.9999999999999999	0.5079184590181511	0.5041280227568217
KEGG_PATHWAY	hsa04971:Gastric acid secretion	4	1.8604651162790697	0.045224009310179385	KCNE2, CALM1	87	76	8205	4.963702359346643	0.9999670365885232	0.38788284908346166	0.3704889993487772
GOTERM_BP_DIRECT	GO:0001975~response to amphetamine	3	1.3953488372093024	0.0454580732883329	CALM1	195	34	19357	8.758823529411766	1.0	1.0	0.9969159599074788
GOTERM_BP_DIRECT	GO:0034765~regulation of ion transmembrane transport	5	2.3255813953488373	0.046021134206545376	KCNH5, KCNH7, KCNMA1, CACNA2D3, CLIC1	195	134	19357	3.7039800995024876	1.0	1.0	0.9969159599074788
GOTERM_CC_DIRECT	GO:0098794~postsynapse	5	2.3255813953488373	0.0468811804101399	MECP2, GRIA2, PSMC5, FMR1, RHOA	207	135	20587	3.6834854177849343	0.9999996398885982	0.804793597040735	0.7995845769951639
REACTOME_PATHWAY	R-HSA-418360~Platelet calcium homeostasis	3	1.3953488372093024	0.047697632468398525	CALM1	129	30	10946	8.485271317829456	1.0	0.5326235625637835	0.5286487598580837
GOTERM_MF_DIRECT	GO:0030234~enzyme regulator activity	3	1.3953488372093024	0.047841373843145976	CALM1	202	33	18913	8.51170117011701	0.9999999772678267	0.5143327127499092	0.4871117613787441
GOTERM_BP_DIRECT	GO:0002027~regulation of heart rate	3	1.3953488372093024	0.04790255136258947	CALM1	195	35	19357	8.508571428571429	1.0	1.0	0.9969159599074788
KEGG_PATHWAY	hsa04114:Oocyte meiosis	5	2.3255813953488373	0.0483712830818307	PGR, CALM1, CPEB2	87	131	8205	3.599631481968939	0.9999842143954912	0.3942182117289314	0.3765402650146295
GOTERM_MF_DIRECT	GO:0019901~protein kinase binding	11	5.116279069767442	0.048711176137874415	SKI, STX1B, MTCP1, PTPRK, CALM1, NR3C1, FERMT2, RHOA, MAP3K12	202	516	18913	1.9959609333026327	0.9999999836261945	0.5143327127499092	0.4871117613787441
GOTERM_BP_DIRECT	GO:0098901~regulation of cardiac muscle cell action potential	2	0.9302325581395349	0.04912161347171756	CALM1	195	5	19357	39.70666666666666	1.0	1.0	0.9969159599074788
KEGG_PATHWAY	hsa04728:Dopaminergic synapse	5	2.3255813953488373	0.0494982508000452	GRIA2, MAPK8, CALM1	87	132	8205	3.5723615464994776	0.9999878800380608	0.3942182117289314	0.3765402650146295
GOTERM_BP_DIRECT	GO:0050804~modulation of synaptic transmission	4	1.8604651162790697	0.05235186524226533	NLGN3, GRIA2, PSMC5, GRIK3	195	84	19357	4.726984126984126	1.0	1.0	0.9969159599074788
KEGG_PATHWAY	hsa05167:Kaposi sarcoma-associated herpesvirus infection	6	2.7906976744186047	0.05256666625413916	IFNA5, MAPK8, CALM1, MICA	87	194	8205	2.9168147884820477	0.9999941067983845	0.40421953705769076	0.38609310041833245
REACTOME_PATHWAY	R-HSA-8878166~Transcriptional regulation by RUNX2	5	2.3255813953488373	0.05334692569646012	RBM14, PSMC5, HAND2, NR3C1, ZNF521	129	121	10946	3.506310461912999	1.0	0.5743388116870282	0.5700527011520504
REACTOME_PATHWAY	R-HSA-5626467~RHO GTPases activate IQGAPs	3	1.3953488372093024	0.05357638168722278	CALM1	129	32	10946	7.954941860465116	1.0	0.5743388116870282	0.5700527011520504
REACTOME_PATHWAY	R-HSA-983695~Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	3	1.3953488372093024	0.05357638168722278	CALM1	129	32	10946	7.954941860465116	1.0	0.5743388116870282	0.5700527011520504
KEGG_PATHWAY	hsa04910:Insulin signaling pathway	5	2.3255813953488373	0.05535014332874166	MAPK8, G6PC3, CALM1	87	137	8205	3.4419833878681096	0.9999969422466417	0.40689429754766737	0.3886479164917182
KEGG_PATHWAY	hsa04915:Estrogen signaling pathway	5	2.3255813953488373	0.056563781273442554	HSPA1L, PGR, CALM1	87	138	8205	3.4170414792603694	0.9999977043931562	0.40689429754766737	0.3886479164917182
REACTOME_PATHWAY	R-HSA-2871809~FCERI mediated Ca+2 mobilization	3	1.3953488372093024	0.05660730401627245	CALM1	129	33	10946	7.713883016208597	1.0	0.598845689856356	0.5943766921708608
GOTERM_BP_DIRECT	GO:2000301~negative regulation of synaptic vesicle exocytosis	2	0.9302325581395349	0.058653982579216	RAP1B, FMR1	195	6	19357	33.08888888888889	1.0	1.0	0.9969159599074788
GOTERM_BP_DIRECT	GO:0015760~glucose-6-phosphate transport	2	0.9302325581395349	0.058653982579216	G6PC3, SLC37A4	195	6	19357	33.08888888888889	1.0	1.0	0.9969159599074788
GOTERM_MF_DIRECT	GO:0097718~disordered domain specific binding	3	1.3953488372093024	0.058716370280694714	CALM1	202	37	18913	7.591517259834092	0.9999999996321578	0.602262198021983	0.5703875970124629
REACTOME_PATHWAY	R-HSA-5663084~Diseases of carbohydrate metabolism	3	1.3953488372093024	0.059696854475501715	G6PC3, SI, SLC37A4	129	34	10946	7.487004103967168	1.0	0.6075477341557389	0.6030137958411439
REACTOME_PATHWAY	R-HSA-70263~Gluconeogenesis	3	1.3953488372093024	0.059696854475501715	G6PC3, ALDOA, SLC37A4	129	34	10946	7.487004103967168	1.0	0.6075477341557389	0.6030137958411439
